amount,currency,userId,paymentStatus,paymentType
3562.32,PLN,2377,PAID,BLIK
1752.09,PLN,1429,NEW,BLIK
4230.6,USD,4807,PAID,BLIK
4821.13,EUR,423,FAILED,TRANSFER
4377.97,PLN,1310,PAID,BLIK
3344.15,EUR,3295,NEW,TRANSFER
3789.08,USD,4164,PAID,BLIK
2466.75,PLN,4895,PAID,BLIK
2968.18,EUR,4672,FAILED,CARD
2424.47,EUR,261,NEW,TRANSFER
1465.08,PLN,3193,PAID,TRANSFER
2177.38,USD,3311,FAILED,BLIK
2816.64,USD,2012,FAILED,TRANSFER
2652.22,EUR,4402,NEW,BLIK
2369.19,EUR,4249,NEW,CARD
2727.9,EUR,922,NEW,BLIK
629.57,USD,4844,PAID,CARD
4930.53,USD,3782,NEW,CARD
1385.72,EUR,3474,FAILED,CARD
3834.43,EUR,4961,NEW,CARD
2740.12,EUR,1440,FAILED,CARD
4859.1,EUR,294,FAILED,CARD
52.37,PLN,824,NEW,BLIK
303.1,USD,828,NEW,CARD
4393.06,PLN,990,NEW,BLIK
2643.83,USD,1587,NEW,CARD
3793.41,PLN,1333,NEW,CARD
1333.87,PLN,2287,PAID,BLIK
3187.97,PLN,4807,NEW,TRANSFER
3109.5,USD,4089,NEW,TRANSFER
1033.31,EUR,2735,PAID,TRANSFER
3911.04,EUR,3606,PAID,TRANSFER
801.35,PLN,4811,NEW,CARD
1525.38,EUR,565,PAID,BLIK
780.64,PLN,4209,PAID,BLIK
4656.69,USD,3927,PAID,TRANSFER
2720.46,EUR,3113,FAILED,CARD
1007.93,EUR,3117,PAID,BLIK
3918.61,PLN,3724,PAID,BLIK
671.99,PLN,3940,PAID,TRANSFER
849.55,PLN,3218,NEW,CARD
670.31,USD,1210,PAID,BLIK
3610.33,EUR,1518,NEW,BLIK
3952.77,EUR,3901,FAILED,BLIK
3164.58,PLN,3297,NEW,CARD
1989.43,EUR,3972,FAILED,TRANSFER
2730.14,EUR,2425,FAILED,BLIK
4598.47,EUR,2702,FAILED,TRANSFER
2937.36,EUR,219,FAILED,CARD
4300.06,PLN,4686,PAID,CARD
2732.79,PLN,2045,NEW,CARD
1984.33,PLN,390,PAID,CARD
791.28,USD,851,FAILED,BLIK
2726.32,EUR,3819,FAILED,CARD
3704.13,PLN,836,NEW,CARD
1524.76,EUR,2198,NEW,CARD
4885.49,PLN,4262,PAID,BLIK
2108.72,EUR,3295,FAILED,BLIK
4639.05,USD,2427,FAILED,TRANSFER
1630.17,USD,944,NEW,TRANSFER
696.41,PLN,3070,PAID,CARD
4777.15,PLN,3294,NEW,TRANSFER
3180.13,EUR,1291,FAILED,TRANSFER
2953.65,PLN,1849,FAILED,CARD
3343.83,PLN,2892,FAILED,BLIK
1945.95,EUR,188,PAID,CARD
635.37,PLN,2733,PAID,CARD
1034.35,PLN,4600,PAID,CARD
2578.03,USD,1851,NEW,TRANSFER
1885.2,PLN,1385,FAILED,TRANSFER
4014.26,USD,1899,FAILED,TRANSFER
2158.56,USD,2541,NEW,TRANSFER
4793.94,PLN,2354,PAID,TRANSFER
2151.62,USD,1503,FAILED,TRANSFER
4433.98,EUR,478,NEW,CARD
964.98,PLN,3735,PAID,TRANSFER
330.84,USD,1962,FAILED,BLIK
2117.58,PLN,855,PAID,CARD
4232.15,EUR,2378,PAID,CARD
392.42,PLN,3533,FAILED,CARD
3686.97,USD,2627,FAILED,CARD
963.56,PLN,1001,FAILED,TRANSFER
2066.4,PLN,1072,NEW,CARD
1642.0,EUR,2787,FAILED,TRANSFER
4566.97,USD,1723,FAILED,CARD
3371.02,EUR,1274,PAID,CARD
374.94,EUR,2315,NEW,BLIK
167.5,PLN,2704,NEW,BLIK
4700.56,EUR,2196,FAILED,CARD
919.23,USD,1855,FAILED,TRANSFER
2457.59,EUR,4328,FAILED,TRANSFER
1318.45,USD,3704,NEW,BLIK
2554.83,EUR,4616,FAILED,CARD
1652.53,PLN,4569,PAID,BLIK
3727.78,EUR,1671,NEW,CARD
1959.71,EUR,3145,NEW,CARD
4496.3,EUR,63,FAILED,BLIK
4463.91,USD,4039,PAID,CARD
4948.34,USD,455,PAID,TRANSFER
3075.58,USD,4342,PAID,TRANSFER
4490.27,USD,1989,PAID,CARD
2265.64,USD,1277,PAID,CARD
2451.25,USD,3291,FAILED,TRANSFER
2349.1,PLN,2104,FAILED,CARD
902.97,USD,3168,PAID,BLIK
2605.77,PLN,2446,FAILED,BLIK
153.92,PLN,2844,NEW,TRANSFER
1025.26,PLN,1530,NEW,TRANSFER
2888.23,PLN,4254,FAILED,CARD
4541.6,USD,2420,PAID,TRANSFER
1790.29,EUR,1743,NEW,CARD
114.6,EUR,178,FAILED,BLIK
4648.74,EUR,2936,PAID,TRANSFER
534.92,PLN,2291,PAID,TRANSFER
2754.8,PLN,1761,FAILED,TRANSFER
3485.1,EUR,329,PAID,TRANSFER
2095.11,PLN,3893,NEW,BLIK
47.75,EUR,3379,FAILED,CARD
1219.89,EUR,2918,FAILED,BLIK
4928.42,EUR,3388,FAILED,BLIK
4818.49,USD,3287,NEW,BLIK
1639.07,USD,1222,FAILED,BLIK
1944.46,EUR,4634,PAID,BLIK
4205.48,PLN,2182,FAILED,CARD
3584.66,PLN,88,PAID,TRANSFER
1045.26,EUR,2831,PAID,BLIK
522.69,USD,2283,NEW,TRANSFER
1934.55,PLN,397,PAID,BLIK
3187.4,EUR,101,FAILED,BLIK
3406.26,PLN,1632,PAID,TRANSFER
1250.32,PLN,325,FAILED,TRANSFER
4608.11,PLN,2251,FAILED,BLIK
130.65,EUR,3040,NEW,CARD
3269.67,USD,3171,NEW,CARD
3280.89,PLN,4182,PAID,TRANSFER
72.07,PLN,937,NEW,BLIK
4027.36,USD,1162,PAID,CARD
3267.59,EUR,245,FAILED,BLIK
2196.83,PLN,3223,FAILED,CARD
781.35,PLN,2628,FAILED,BLIK
1114.1,USD,4676,PAID,BLIK
3584.54,USD,2262,FAILED,CARD
4204.3,PLN,1357,FAILED,TRANSFER
2775.19,PLN,1412,FAILED,BLIK
4786.65,EUR,1605,FAILED,BLIK
3265.83,PLN,1922,NEW,BLIK
3538.99,PLN,278,PAID,CARD
561.96,EUR,909,NEW,TRANSFER
4951.72,PLN,4977,NEW,TRANSFER
3328.29,EUR,1836,FAILED,CARD
230.7,EUR,3767,PAID,BLIK
1428.48,PLN,2636,NEW,BLIK
337.18,PLN,1062,PAID,BLIK
1106.86,EUR,2319,PAID,TRANSFER
2117.95,PLN,253,FAILED,TRANSFER
2455.77,EUR,910,NEW,CARD
4793.2,PLN,155,PAID,TRANSFER
1916.4,PLN,4453,PAID,BLIK
171.3,USD,1020,PAID,BLIK
3302.57,USD,4159,FAILED,BLIK
3290.34,USD,4087,NEW,BLIK
1082.35,USD,2922,NEW,BLIK
1108.07,USD,1226,FAILED,CARD
2587.31,EUR,1936,NEW,TRANSFER
1392.59,EUR,2315,PAID,BLIK
4627.94,USD,4326,NEW,CARD
3156.13,EUR,1570,PAID,BLIK
2495.12,PLN,4859,PAID,BLIK
4531.58,PLN,4413,FAILED,TRANSFER
4139.27,EUR,4788,PAID,TRANSFER
4991.67,PLN,4422,PAID,CARD
2215.37,PLN,1636,FAILED,TRANSFER
156.67,USD,904,FAILED,TRANSFER
2450.76,USD,3139,FAILED,TRANSFER
3450.33,PLN,4308,NEW,BLIK
4777.67,EUR,1091,FAILED,BLIK
4047.02,PLN,4584,FAILED,BLIK
4969.81,PLN,2772,FAILED,CARD
4186.79,PLN,1226,FAILED,TRANSFER
2010.53,PLN,1857,PAID,TRANSFER
2463.7,PLN,4551,NEW,CARD
2288.24,USD,4610,PAID,TRANSFER
2283.92,USD,2863,PAID,TRANSFER
1012.23,USD,2987,NEW,CARD
117.37,PLN,602,FAILED,TRANSFER
4339.57,USD,238,PAID,BLIK
706.38,PLN,3156,FAILED,CARD
3715.29,EUR,1128,FAILED,BLIK
4231.43,USD,3441,PAID,CARD
762.26,USD,2323,FAILED,TRANSFER
3889.06,EUR,2736,PAID,CARD
158.16,USD,478,PAID,BLIK
4983.68,PLN,1395,FAILED,BLIK
3960.15,USD,663,FAILED,BLIK
1384.1,USD,4338,NEW,CARD
721.35,PLN,3865,NEW,CARD
4166.46,EUR,4479,NEW,CARD
1453.44,USD,1612,PAID,TRANSFER
1708.08,USD,4147,FAILED,TRANSFER
4777.41,USD,1261,FAILED,TRANSFER
2455.74,PLN,2,FAILED,TRANSFER
3862.78,PLN,637,FAILED,CARD
3378.2,PLN,4770,FAILED,BLIK
4480.06,USD,1675,FAILED,CARD
2443.2,PLN,4291,NEW,TRANSFER
1165.84,USD,2296,PAID,CARD
827.8,PLN,1408,FAILED,TRANSFER
163.15,USD,1455,PAID,CARD
3315.96,PLN,4798,NEW,CARD
2981.94,PLN,1774,PAID,BLIK
3213.71,PLN,1763,NEW,BLIK
1998.51,USD,4079,FAILED,BLIK
2727.85,USD,4779,FAILED,CARD
3564.39,PLN,1819,FAILED,TRANSFER
4311.42,USD,2590,FAILED,TRANSFER
1851.18,USD,3035,PAID,CARD
4396.43,EUR,766,FAILED,BLIK
3023.06,USD,2276,FAILED,BLIK
1168.45,EUR,2026,NEW,TRANSFER
3942.85,USD,4239,FAILED,CARD
4649.82,EUR,4003,PAID,TRANSFER
743.22,USD,2726,PAID,BLIK
4936.09,PLN,2714,PAID,BLIK
1206.34,PLN,2106,FAILED,CARD
1914.87,EUR,3838,FAILED,BLIK
1048.4,EUR,508,NEW,BLIK
1481.47,USD,2530,PAID,BLIK
3843.49,EUR,3573,PAID,CARD
2898.48,USD,628,FAILED,TRANSFER
2094.78,EUR,297,NEW,TRANSFER
4528.49,USD,924,FAILED,BLIK
579.07,USD,2305,PAID,TRANSFER
3862.75,USD,2154,PAID,CARD
3288.73,EUR,694,PAID,CARD
4308.86,USD,1827,NEW,CARD
3373.29,EUR,2029,FAILED,BLIK
638.21,USD,4579,PAID,BLIK
3297.5,USD,1789,FAILED,BLIK
4955.25,EUR,3362,FAILED,CARD
4430.69,USD,3895,PAID,BLIK
4630.21,PLN,1734,PAID,TRANSFER
3393.52,PLN,468,FAILED,CARD
4542.07,USD,3457,NEW,TRANSFER
4592.37,USD,3600,FAILED,CARD
1571.78,EUR,4362,NEW,BLIK
2706.66,PLN,3545,PAID,TRANSFER
2886.73,USD,563,FAILED,BLIK
2037.22,EUR,3184,FAILED,TRANSFER
1371.26,PLN,1132,FAILED,CARD
1578.82,USD,4461,FAILED,TRANSFER
2655.3,USD,274,FAILED,BLIK
1295.88,EUR,2885,FAILED,TRANSFER
105.22,USD,661,PAID,CARD
1820.8,PLN,571,FAILED,BLIK
2219.86,PLN,3105,PAID,TRANSFER
408.74,EUR,2623,PAID,TRANSFER
1603.65,USD,3586,NEW,BLIK
613.14,EUR,3128,PAID,BLIK
2011.78,PLN,3368,FAILED,TRANSFER
1043.69,EUR,3605,PAID,CARD
3489.16,EUR,3074,NEW,BLIK
76.99,PLN,375,PAID,CARD
832.69,USD,2545,NEW,TRANSFER
3327.67,PLN,518,FAILED,CARD
2049.25,EUR,4131,FAILED,CARD
582.44,PLN,67,FAILED,CARD
1262.75,EUR,1380,PAID,BLIK
2966.9,PLN,960,NEW,BLIK
4304.17,PLN,3396,FAILED,CARD
3950.6,EUR,4973,FAILED,CARD
2466.42,USD,941,FAILED,CARD
4029.52,EUR,3822,PAID,BLIK
4674.6,USD,2240,FAILED,TRANSFER
2024.7,EUR,3821,PAID,TRANSFER
2111.65,EUR,120,PAID,TRANSFER
347.93,EUR,2392,NEW,CARD
3853.46,PLN,4682,NEW,TRANSFER
3796.14,EUR,634,PAID,TRANSFER
1929.56,PLN,1703,PAID,BLIK
4097.43,EUR,2304,FAILED,CARD
4164.38,USD,883,PAID,CARD
4939.32,PLN,4241,NEW,CARD
475.88,EUR,5,NEW,TRANSFER
880.1,EUR,1528,NEW,BLIK
4748.68,USD,1266,PAID,CARD
2427.93,USD,1344,FAILED,CARD
3156.02,PLN,1447,PAID,CARD
3302.63,USD,4939,FAILED,TRANSFER
3132.73,PLN,812,PAID,TRANSFER
3698.32,USD,1821,NEW,TRANSFER
4427.65,EUR,158,FAILED,BLIK
2718.74,USD,4150,NEW,TRANSFER
2872.89,PLN,3803,PAID,BLIK
2941.87,PLN,4603,NEW,CARD
4004.67,USD,3749,NEW,CARD
4201.35,EUR,791,PAID,CARD
4467.05,EUR,1839,FAILED,TRANSFER
269.99,PLN,2517,NEW,BLIK
1499.0,PLN,2742,NEW,CARD
4452.68,EUR,1653,FAILED,CARD
3204.44,USD,3555,FAILED,TRANSFER
1797.13,PLN,296,PAID,CARD
20.02,EUR,1373,FAILED,BLIK
3214.28,PLN,2299,FAILED,CARD
4573.76,USD,3801,PAID,BLIK
1888.79,PLN,4426,FAILED,TRANSFER
2728.79,PLN,4169,NEW,TRANSFER
4814.75,EUR,940,PAID,CARD
3353.92,PLN,3025,NEW,CARD
4998.88,PLN,155,NEW,CARD
112.82,EUR,4266,NEW,TRANSFER
2516.02,EUR,3170,NEW,TRANSFER
4707.68,PLN,2289,NEW,TRANSFER
348.4,USD,2746,NEW,CARD
606.26,EUR,291,NEW,CARD
2369.51,EUR,3643,NEW,BLIK
528.76,EUR,4822,PAID,TRANSFER
4016.82,USD,4936,PAID,BLIK
1429.02,USD,410,NEW,CARD
4382.63,EUR,4419,FAILED,CARD
1059.02,PLN,3223,NEW,BLIK
4992.68,PLN,2690,PAID,TRANSFER
4178.42,USD,505,PAID,BLIK
3410.52,USD,845,NEW,CARD
3524.65,EUR,4478,FAILED,TRANSFER
2121.69,PLN,3052,NEW,CARD
594.72,PLN,1460,NEW,TRANSFER
1528.12,EUR,5,NEW,BLIK
2101.53,EUR,556,FAILED,BLIK
3150.98,PLN,3319,NEW,CARD
1755.5,USD,2549,FAILED,CARD
2648.25,EUR,3217,PAID,TRANSFER
4776.45,PLN,2274,PAID,TRANSFER
1437.35,EUR,4878,PAID,CARD
3316.5,USD,3657,FAILED,CARD
1618.33,USD,4268,PAID,CARD
3269.3,PLN,4079,PAID,CARD
3858.92,EUR,1828,NEW,TRANSFER
2785.25,PLN,4178,NEW,BLIK
3301.04,PLN,4330,FAILED,CARD
3621.94,USD,4052,NEW,CARD
1767.12,PLN,4612,PAID,CARD
1711.18,PLN,1768,NEW,BLIK
4637.25,PLN,4676,FAILED,CARD
1501.45,PLN,3460,FAILED,BLIK
48.76,PLN,2249,NEW,CARD
4719.21,USD,1713,PAID,BLIK
274.71,EUR,4188,NEW,BLIK
1559.6,PLN,4360,NEW,TRANSFER
2004.71,EUR,1565,PAID,BLIK
3717.05,USD,3773,FAILED,TRANSFER
392.84,PLN,3455,PAID,CARD
4803.84,EUR,1278,FAILED,TRANSFER
2836.73,USD,3172,PAID,TRANSFER
1869.61,PLN,1036,PAID,BLIK
846.7,USD,3265,FAILED,BLIK
2932.96,PLN,865,NEW,CARD
4219.9,USD,679,FAILED,BLIK
1220.87,EUR,1264,PAID,BLIK
2566.46,USD,424,NEW,BLIK
2004.41,USD,1642,FAILED,CARD
1468.18,PLN,646,PAID,CARD
437.13,USD,574,NEW,CARD
3954.81,PLN,1602,PAID,BLIK
4627.01,EUR,2018,FAILED,CARD
3228.05,PLN,2799,NEW,TRANSFER
4018.32,USD,4778,FAILED,BLIK
1484.02,USD,3325,NEW,BLIK
2429.71,USD,3633,PAID,TRANSFER
3722.5,PLN,4673,FAILED,CARD
4522.66,EUR,2047,FAILED,BLIK
1030.63,PLN,37,NEW,BLIK
2198.16,EUR,412,FAILED,CARD
1404.5,USD,3089,PAID,BLIK
613.97,USD,139,PAID,BLIK
1110.77,PLN,4504,NEW,BLIK
3752.7,EUR,3658,FAILED,TRANSFER
3709.63,EUR,1074,NEW,TRANSFER
3047.09,PLN,3991,FAILED,TRANSFER
429.42,EUR,4909,FAILED,TRANSFER
4992.02,USD,510,PAID,TRANSFER
1134.67,EUR,2039,NEW,BLIK
3972.46,USD,4211,PAID,BLIK
4968.56,PLN,618,NEW,TRANSFER
1462.16,USD,1822,PAID,TRANSFER
2585.83,PLN,3039,NEW,CARD
4829.89,USD,3516,PAID,TRANSFER
625.91,EUR,2738,PAID,BLIK
3572.66,EUR,1869,PAID,BLIK
1458.75,USD,4046,NEW,BLIK
1448.93,USD,3205,FAILED,BLIK
3746.94,PLN,2633,NEW,BLIK
3708.37,EUR,440,NEW,CARD
1401.27,EUR,3865,PAID,CARD
1587.86,USD,2775,NEW,CARD
4914.61,USD,260,PAID,CARD
2305.43,EUR,4250,PAID,TRANSFER
3393.3,USD,4721,NEW,TRANSFER
2045.04,PLN,519,FAILED,CARD
573.83,USD,1620,FAILED,BLIK
343.65,USD,4068,NEW,CARD
4043.87,EUR,2352,FAILED,TRANSFER
1743.33,EUR,3491,PAID,CARD
4253.49,PLN,932,PAID,BLIK
510.95,EUR,1096,NEW,BLIK
2765.08,USD,535,NEW,TRANSFER
4001.21,EUR,3094,NEW,BLIK
3723.3,USD,3361,PAID,BLIK
75.62,EUR,2700,FAILED,TRANSFER
2804.39,USD,2500,PAID,BLIK
4014.81,USD,2812,FAILED,CARD
2056.58,EUR,2721,PAID,BLIK
1539.11,PLN,4551,NEW,TRANSFER
1741.28,USD,4017,PAID,TRANSFER
1839.42,USD,3402,NEW,BLIK
700.84,EUR,4996,PAID,TRANSFER
674.36,PLN,2516,PAID,TRANSFER
1752.45,PLN,1570,FAILED,TRANSFER
2558.07,EUR,4819,PAID,CARD
3240.33,USD,4440,PAID,BLIK
1051.71,EUR,4141,NEW,CARD
339.99,USD,745,FAILED,TRANSFER
4775.65,EUR,3294,PAID,TRANSFER
2577.95,EUR,4703,NEW,BLIK
4316.13,USD,1393,FAILED,TRANSFER
4212.24,PLN,4285,NEW,BLIK
4298.11,USD,3626,NEW,BLIK
1820.22,EUR,3288,NEW,BLIK
4598.1,PLN,2586,FAILED,TRANSFER
2788.72,PLN,896,PAID,CARD
3071.6,PLN,2079,PAID,BLIK
893.99,USD,2918,NEW,TRANSFER
4227.16,EUR,3310,PAID,TRANSFER
763.37,USD,1873,NEW,BLIK
450.73,EUR,4966,NEW,BLIK
2317.53,PLN,3913,NEW,CARD
2996.22,EUR,31,NEW,CARD
2203.14,PLN,4818,PAID,CARD
781.32,EUR,4437,FAILED,TRANSFER
825.27,EUR,2157,FAILED,CARD
1285.51,EUR,4337,PAID,CARD
290.24,PLN,143,FAILED,CARD
1495.3,EUR,782,NEW,CARD
1428.14,PLN,408,FAILED,TRANSFER
3221.25,USD,1479,NEW,TRANSFER
3247.64,EUR,1396,PAID,TRANSFER
1687.34,PLN,4136,FAILED,CARD
3974.96,PLN,2756,FAILED,CARD
142.97,EUR,3564,NEW,TRANSFER
3416.4,PLN,4596,NEW,CARD
4239.41,PLN,3749,NEW,TRANSFER
4521.98,USD,2383,NEW,CARD
107.0,PLN,4650,NEW,BLIK
1821.0,PLN,4950,PAID,BLIK
1974.07,USD,165,PAID,CARD
1430.65,EUR,1310,PAID,BLIK
2313.0,PLN,4124,PAID,TRANSFER
1805.85,PLN,1914,NEW,BLIK
1443.86,PLN,2014,PAID,BLIK
1817.42,USD,2128,PAID,TRANSFER
4492.23,EUR,2837,NEW,TRANSFER
3459.49,USD,947,PAID,CARD
2898.24,EUR,3069,NEW,BLIK
2544.21,USD,3597,FAILED,CARD
1189.27,PLN,2183,NEW,CARD
4883.75,USD,3111,NEW,CARD
3303.45,EUR,1798,FAILED,CARD
1777.64,PLN,3084,FAILED,CARD
3978.09,USD,4017,NEW,TRANSFER
3552.03,USD,990,FAILED,CARD
3896.2,USD,3114,FAILED,CARD
860.25,USD,1978,PAID,BLIK
4533.2,PLN,2942,FAILED,TRANSFER
3386.64,USD,4382,NEW,TRANSFER
1496.57,PLN,1924,PAID,BLIK
2581.37,EUR,3127,NEW,BLIK
2295.56,EUR,1029,PAID,CARD
3346.13,USD,773,FAILED,CARD
2675.95,PLN,4014,NEW,BLIK
2639.66,EUR,3862,NEW,TRANSFER
655.73,EUR,1102,PAID,TRANSFER
1326.74,EUR,4224,NEW,TRANSFER
132.64,PLN,3023,PAID,BLIK
3095.83,EUR,528,NEW,BLIK
184.4,PLN,2863,PAID,CARD
2548.59,PLN,128,NEW,TRANSFER
1517.38,EUR,2026,NEW,CARD
1770.01,USD,954,PAID,TRANSFER
829.24,PLN,547,FAILED,TRANSFER
580.88,USD,4582,PAID,BLIK
2297.55,USD,3017,NEW,BLIK
4212.21,USD,353,NEW,BLIK
4476.66,PLN,3025,FAILED,BLIK
1051.36,USD,971,NEW,BLIK
2851.14,PLN,2160,FAILED,TRANSFER
2066.2,PLN,3062,FAILED,BLIK
4783.23,USD,1561,PAID,TRANSFER
876.9,USD,2613,PAID,TRANSFER
1715.21,PLN,1422,NEW,BLIK
1865.01,EUR,4059,NEW,TRANSFER
2628.77,PLN,4687,PAID,TRANSFER
1851.41,EUR,46,PAID,BLIK
1862.56,USD,969,FAILED,TRANSFER
3683.74,PLN,4233,FAILED,CARD
1869.4,PLN,4682,NEW,TRANSFER
91.48,EUR,4688,PAID,BLIK
4293.98,EUR,2267,PAID,TRANSFER
1895.8,PLN,2745,PAID,BLIK
4192.31,EUR,1928,PAID,CARD
4168.44,EUR,3861,PAID,TRANSFER
2892.07,PLN,4617,NEW,TRANSFER
1142.77,PLN,2491,NEW,TRANSFER
3680.53,EUR,2700,NEW,TRANSFER
899.35,EUR,4372,FAILED,BLIK
2462.82,PLN,1571,NEW,BLIK
1157.07,EUR,4033,NEW,BLIK
3729.82,PLN,1753,PAID,TRANSFER
954.14,EUR,1713,PAID,BLIK
3965.4,PLN,2356,PAID,BLIK
4505.02,USD,122,NEW,TRANSFER
3475.18,EUR,3663,FAILED,CARD
3648.05,EUR,2335,NEW,BLIK
3791.76,PLN,3741,FAILED,TRANSFER
1911.35,EUR,2248,FAILED,TRANSFER
4515.91,EUR,1032,NEW,TRANSFER
1997.38,USD,2261,PAID,CARD
2988.04,EUR,1950,NEW,BLIK
2529.84,PLN,4104,PAID,BLIK
172.68,EUR,3495,FAILED,BLIK
4292.31,USD,4037,PAID,CARD
1450.75,EUR,1506,NEW,CARD
2640.83,USD,1681,FAILED,TRANSFER
1979.85,PLN,3829,FAILED,TRANSFER
32.05,PLN,2277,NEW,BLIK
4007.05,PLN,422,NEW,BLIK
2495.57,USD,3278,NEW,BLIK
1112.48,PLN,981,PAID,CARD
4646.09,PLN,3380,FAILED,CARD
2604.43,USD,3745,PAID,TRANSFER
857.77,USD,2817,PAID,CARD
2848.94,USD,641,FAILED,TRANSFER
4032.37,EUR,4571,PAID,BLIK
3881.79,EUR,1419,PAID,BLIK
1010.57,PLN,814,FAILED,BLIK
3307.5,EUR,4088,PAID,CARD
789.67,PLN,1029,NEW,TRANSFER
1683.0,USD,879,NEW,TRANSFER
161.77,PLN,530,PAID,TRANSFER
1526.18,PLN,2529,PAID,CARD
4633.1,EUR,4643,FAILED,CARD
530.99,PLN,195,NEW,TRANSFER
1247.59,PLN,2394,PAID,CARD
4264.16,EUR,1344,NEW,BLIK
4030.08,PLN,2737,FAILED,CARD
4704.76,USD,409,PAID,CARD
4215.42,PLN,418,NEW,BLIK
3931.03,USD,4596,FAILED,CARD
4360.82,USD,3066,NEW,CARD
2737.21,EUR,3586,FAILED,CARD
1196.34,PLN,1828,NEW,TRANSFER
1998.33,USD,630,FAILED,TRANSFER
4892.11,EUR,3196,PAID,CARD
1024.0,EUR,3417,PAID,CARD
272.52,PLN,4431,FAILED,BLIK
1731.01,USD,1776,NEW,TRANSFER
2294.68,USD,2132,FAILED,TRANSFER
1984.53,USD,1275,NEW,BLIK
1195.45,USD,1213,FAILED,CARD
2377.28,PLN,1800,FAILED,TRANSFER
2876.8,EUR,1801,PAID,BLIK
1127.75,PLN,758,NEW,CARD
853.19,PLN,4817,PAID,CARD
4618.22,PLN,4667,PAID,BLIK
4468.24,USD,2882,NEW,CARD
70.98,EUR,4450,PAID,CARD
1408.45,USD,1383,FAILED,CARD
4831.01,USD,1471,NEW,BLIK
3045.37,USD,1915,NEW,BLIK
449.13,PLN,3334,FAILED,TRANSFER
3011.7,EUR,732,NEW,BLIK
64.2,PLN,1744,FAILED,TRANSFER
3818.92,EUR,2185,NEW,BLIK
1635.44,USD,1445,FAILED,BLIK
1254.68,EUR,2222,PAID,BLIK
924.32,EUR,691,FAILED,TRANSFER
3189.89,EUR,4864,NEW,BLIK
4361.74,EUR,1394,FAILED,CARD
1970.37,USD,4021,FAILED,TRANSFER
2451.73,EUR,1737,FAILED,BLIK
2875.91,EUR,3472,PAID,CARD
674.7,EUR,3614,FAILED,BLIK
2521.97,EUR,4400,PAID,CARD
2211.06,USD,1145,PAID,BLIK
1717.59,USD,607,FAILED,TRANSFER
3838.87,EUR,1365,NEW,BLIK
2109.99,PLN,5,NEW,CARD
2691.99,PLN,442,NEW,BLIK
121.09,EUR,205,PAID,TRANSFER
4032.02,EUR,2014,FAILED,BLIK
4669.97,USD,1839,NEW,CARD
2759.47,USD,4524,PAID,TRANSFER
3148.15,USD,583,FAILED,BLIK
1964.31,USD,955,PAID,BLIK
2208.61,PLN,3044,NEW,TRANSFER
949.75,EUR,1915,NEW,TRANSFER
1802.42,USD,192,PAID,BLIK
4765.37,EUR,2422,FAILED,TRANSFER
4462.09,EUR,3413,PAID,TRANSFER
3690.78,EUR,665,PAID,BLIK
2560.49,EUR,4136,FAILED,BLIK
4462.3,EUR,4377,PAID,BLIK
4927.87,USD,3035,NEW,BLIK
187.63,PLN,2338,PAID,CARD
2761.56,USD,1459,NEW,CARD
1943.67,EUR,1698,FAILED,BLIK
3224.25,PLN,1196,NEW,TRANSFER
1429.06,USD,2489,PAID,CARD
3636.53,USD,3695,PAID,BLIK
4661.59,USD,1665,PAID,CARD
4352.31,USD,3444,FAILED,BLIK
351.71,USD,3675,NEW,CARD
3465.36,USD,3985,PAID,CARD
3652.5,PLN,1087,NEW,TRANSFER
4326.05,EUR,3706,PAID,TRANSFER
164.4,USD,3919,PAID,CARD
541.71,PLN,1619,NEW,TRANSFER
1428.67,USD,2667,FAILED,BLIK
417.56,EUR,4856,PAID,CARD
969.45,USD,747,PAID,BLIK
1506.83,USD,898,NEW,TRANSFER
1801.49,USD,862,PAID,BLIK
3202.8,PLN,1739,NEW,CARD
622.4,USD,2918,FAILED,TRANSFER
1452.33,EUR,995,NEW,TRANSFER
4831.47,EUR,2383,NEW,TRANSFER
4693.2,EUR,4781,PAID,CARD
1775.96,EUR,3647,NEW,BLIK
2850.11,EUR,3446,PAID,TRANSFER
3502.4,USD,3508,PAID,TRANSFER
2876.76,PLN,4633,PAID,CARD
4668.15,PLN,4163,PAID,TRANSFER
2358.47,PLN,4010,PAID,CARD
933.64,PLN,2501,NEW,TRANSFER
747.41,EUR,3367,FAILED,BLIK
4276.05,PLN,4955,FAILED,CARD
2932.62,USD,2016,FAILED,TRANSFER
794.37,USD,2747,PAID,TRANSFER
1624.22,EUR,798,PAID,BLIK
1419.13,USD,167,NEW,CARD
4613.5,USD,4984,PAID,TRANSFER
4146.47,PLN,2119,PAID,CARD
2634.82,USD,4285,PAID,TRANSFER
2895.58,USD,4560,NEW,BLIK
4376.74,EUR,4653,PAID,BLIK
4777.17,EUR,2468,NEW,CARD
3802.61,EUR,1073,FAILED,BLIK
566.61,USD,1576,PAID,TRANSFER
2798.0,EUR,4293,NEW,TRANSFER
3999.28,USD,2127,FAILED,TRANSFER
2969.26,PLN,3015,FAILED,TRANSFER
1599.34,PLN,3832,FAILED,TRANSFER
2041.56,EUR,2369,FAILED,TRANSFER
250.35,EUR,4187,PAID,TRANSFER
873.64,EUR,1784,NEW,BLIK
2772.98,USD,705,FAILED,BLIK
3890.18,EUR,4702,FAILED,CARD
734.2,PLN,2168,FAILED,CARD
